npanxx,lata,ocn
650562,722,9740
650563,722,9740
650564,722,9740
650565,722,9740
650566,722,9740
650567,722,9740
650568,722,9740
650569,722,9740
650570,722,9740
650571,722,9740
650572,722,9740
650573,722,9740
650574,722,9740
650577,722,9740
650578,722,9740
650579,722,9740
650583,722,9740
650584,722,9740
650588,722,9740
650589,722,9740
650591,722,9740
650592,722,9740
650593,722,9740
650594,722,9740
650595,722,9740
650596,722,9740
650598,722,9740
650599,722,9740
650603,722,9740
650604,722,9740
650607,722,9740
650610,722,9740
650612,722,9740
650614,722,9740
650615,722,9740
650616,722,9740
650617,722,9740
650620,722,9740
650621,722,9740
650622,722,9740
650623,722,9740
650624,722,9740
650625,722,9740
650627,722,9740
650631,722,9740
650632,722,9740
650633,722,9740
650634,722,9740
650635,722,9740
650637,722,9740
650638,722,9740
650652,722,9740
650654,722,9740
650655,722,9740
650685,722,9740
650688,722,9740
650691,722,9740
650692,722,9740
650694,722,9740
650696,722,9740
650697,722,9740
650701,722,9740
650712,722,9740
650726,722,9740
650728,722,9740
650737,722,9740
650738,722,9740
650739,722,9740
650741,722,9740
650742,722,9740
650746,722,9740
650747,722,9740
650752,722,9740
650754,722,9740
650755,722,9740
650756,722,9740
650757,722,9740
650758,722,9740
650761,722,9740
650762,722,9740
650777,722,9740
650780,722,9740
650786,722,9740
650794,722,9740
650802,722,9740
650808,722,9740
650812,722,9740
650813,722,9740
650817,722,9740
650827,722,9740
650829,722,9740
650833,722,9740
650837,722,9740
650838,722,9740
650839,722,9740
650842,722,9740
650843,722,9740
650845,722,9740
650846,722,9740
650849,722,9740
650851,722,9740
650852,722,9740
650853,722,9740
650854,722,9740
650855,722,9740
650856,722,9740
650857,722,9740
650858,722,9740
650859,722,9740
650864,722,9740
650866,722,9740
650869,722,9740
650871,722,9740
650872,722,9740
650873,722,9740
650874,722,9740
650875,722,9740
650876,722,9740
650877,722,9740
650878,722,9740
650879,722,9740
650903,722,9740
650917,722,9740
650919,722,9740
650926,722,9740
650932,722,9740
650933,722,9740
650934,722,9740
650937,722,9740
650938,722,9740
650940,722,9740
650941,722,9740
650943,722,9740
650944,722,9740
650947,722,9740
650948,722,9740
650949,722,9740
650952,722,9740
650960,722,9740
650961,722,9740
650962,722,9740
650964,722,9740
650965,722,9740
650966,722,9740
650967,722,9740
650968,722,9740
650969,722,9740
650985,722,9740
650988,722,9740
650991,722,9740
650992,722,9740
650993,722,9740
650994,722,9740
650995,722,9740
650997,722,9740
707206,722,9740
707207,722,9740
707224,722,9740
707226,722,9740
707251,722,9740
707252,722,9740
707253,722,9740
707254,722,9740
707255,722,9740
707256,722,9740
707257,722,9740
707258,722,9740
707259,722,9740
707262,722,9740
707263,722,9740
707265,722,9740
707268,722,9740
707269,722,9740
707270,722,9740
707274,722,9740
707275,722,9740
707277,722,9740
707278,722,9740
707279,722,9740
707299,722,9740
707393,722,9740
707399,722,9740
707420,722,9740
707421,722,9740
707422,722,9740
707423,722,9740
707424,722,9740
707425,722,9740
707426,722,9740
707427,722,9740
707428,722,9740
707429,722,9740
707431,722,9740
707432,722,9740
707433,722,9740
707434,722,9740
707435,722,9740
707436,722,9740
707437,722,9740
707438,722,9740
707439,722,9740
707441,722,9740
707442,722,9740
707443,722,9740
707444,722,9740
707445,722,9740
707446,722,9740
707447,722,9740
707448,722,9740
707449,722,9740
707450,722,9740
707451,722,9740
707452,722,9740
707453,722,9740
707454,722,9740
707455,722,9740
707456,722,9740
707459,722,9740
707462,722,9740
707463,722,9740
707467,722,9740
707468,722,9740
707469,722,9740
707472,722,9740
707473,722,9740
707476,722,9740
707485,722,9740
707521,722,9740
707522,722,9740
707523,722,9740
707524,722,9740
707525,722,9740
707526,722,9740
707527,722,9740
707528,722,9740
707535,722,9740
707537,722,9740
707538,722,9740
707539,722,9740
707541,722,9740
707542,722,9740
707543,722,9740
707544,722,9740
707545,722,9740
707546,722,9740
707547,722,9740
707550,722,9740
707551,722,9740
707552,722,9740
707553,722,9740
707554,722,9740
707556,722,9740
707557,722,9740
707558,722,9740
707565,722,9740
707566,722,9740
707568,722,9740
707569,722,9740
707570,722,9740
707571,722,9740
707573,722,9740
707575,722,9740
707576,722,9740
707577,722,9740
707578,722,9740
707579,722,9740
707584,722,9740
707585,722,9740
707586,722,9740
707588,722,9740
707591,722,9740
707624,722,9740
707641,722,9740
707642,722,9740
707643,722,9740
707644,722,9740
707645,722,9740
707646,722,9740
707647,722,9740
707648,722,9740
707649,722,9740
707651,722,9740
707652,722,9740
707654,722,9740
707664,722,9740
707665,722,9740
707668,722,9740
707677,722,9740
707722,722,9740
707725,722,9740
707726,722,9740
707733,722,9740
707743,722,9740
707744,722,9740
707745,722,9740
707746,722,9740
707747,722,9740
707748,722,9740
707751,722,9740
707762,722,9740
707763,722,9740
707764,722,9740
707765,722,9740
707766,722,9740
707768,722,9740
707769,722,9740
707772,722,9740
707773,722,9740
707774,722,9740
707775,722,9740
707776,722,9740
707777,722,9740
707778,722,9740
707779,722,9740
707781,722,9740
707782,722,9740
707784,722,9740
707789,722,9740
707792,722,9740
707793,722,9740
707794,722,9740
707795,722,9740
707808,722,9740
707817,722,9740
707822,722,9740
707823,722,9740
707824,722,9740
707825,722,9740
707826,722,9740
707827,722,9740
707829,722,9740
707836,722,9740
707837,722,9740
707838,722,9740
707839,722,9740
707840,722,9740
707857,722,9740
707863,722,9740
707864,722,9740
707865,722,9740
707869,722,9740
707874,722,9740
707875,722,9740
707876,722,9740
707877,722,9740
707878,722,9740
707882,722,9740
707884,722,9740
707886,722,9740
707887,722,9740
707894,722,9740
707895,722,9740
707915,722,9740
707928,722,9740
707933,722,9740
707935,722,9740
707937,722,9740
707938,722,9740
707939,722,9740
707942,722,9740
707943,722,9740
707944,722,9740
707945,722,9740
707946,722,9740
707948,722,9740
707961,722,9740
707962,722,9740
707963,722,9740
707964,722,9740
707965,722,9740
707966,722,9740
707967,722,9740
707968,722,9740
707987,722,9740
707994,722,9740
707995,722,9740
707996,722,9740
707998,722,9740
831335,722,9740
831336,722,9740
831338,722,9740
831420,722,9740
831421,722,9740
831423,722,9740
831425,722,9740
831426,722,9740
831427,722,9740
831429,722,9740
831430,722,9740
831431,722,9740
831435,722,9740
831438,722,9740
831439,722,9740
831440,722,9740
831454,722,9740
831457,722,9740
831458,722,9740
831459,722,9740
831460,722,9740
831461,722,9740
831462,722,9740
831464,722,9740
831465,722,9740
831466,722,9740
831469,722,9740
831471,722,9740
831475,722,9740
831476,722,9740
831477,722,9740
831479,722,9740
831502,722,9740
831575,722,9740
831661,722,9740
831662,722,9740
831684,722,9740
831685,722,9740
831687,722,9740
831688,722,9740
831689,722,9740
831722,722,9740
831724,722,9740
831726,722,9740
831728,722,9740
831761,722,9740
831763,722,9740
831768,722,9740
831786,722,9740
925210,722,9740
925224,722,9740
925225,722,9740
925227,722,9740
925228,722,9740
925229,722,9740
925240,722,9740
925242,722,9740
925243,722,9740
925244,722,9740
925245,722,9740
925246,722,9740
925247,722,9740
925248,722,9740
925249,722,9740
925251,722,9740
925252,722,9740
925253,722,9740
925254,722,9740
925256,722,9740
925258,722,9740
925261,722,9740
925274,722,9740
925275,722,9740
925277,722,9740
925279,722,9740
925280,722,9740
925283,722,9740
925284,722,9740
925287,722,9740
925288,722,9740
925294,722,9740
925295,722,9740
925296,722,9740
925299,722,9740
925313,722,9740
925314,722,9740
925327,722,9740
925328,722,9740
925335,722,9740
925355,722,9740
925356,722,9740
925358,722,9740
925362,722,9740
925363,722,9740
925370,722,9740
925371,722,9740
925372,722,9740
925373,722,9740
925376,722,9740
925377,722,9740
925416,722,9740
925417,722,9740
925422,722,9740
925423,722,9740
925424,722,9740
925426,722,9740
925427,722,9740
925431,722,9740
925432,722,9740
925439,722,9740
925443,722,9740
925447,722,9740
925449,722,9740
925454,722,9740
925455,722,9740
925456,722,9740
925458,722,9740
925460,722,9740
925461,722,9740
925462,722,9740
925463,722,9740
925467,722,9740
925468,722,9740
925469,722,9740
925472,722,9740
925473,722,9740
925479,722,9740
925484,722,9740
925485,722,9740
925513,722,9740
925516,722,9740
925520,722,9740
925521,722,9740
925522,722,9740
925523,722,9740
925524,722,9740
925543,722,9740
925551,722,9740
925552,722,9740
925556,722,9740
925560,722,9740
925598,722,9740
925600,722,9740
925602,722,9740
925603,722,9740
925606,722,9740
925609,722,9740
925625,722,9740
925631,722,9740
925634,722,9740
925646,722,9740
925648,722,9740
925671,722,9740
925672,722,9740
925673,722,9740
925674,722,9740
925675,722,9740
925676,722,9740
925677,722,9740
925679,722,9740
925680,722,9740
925681,722,9740
925682,722,9740
925684,722,9740
925685,722,9740
925686,722,9740
925687,722,9740
925688,722,9740
925689,722,9740
925691,722,9740
925692,722,9740
925706,722,9740
925709,722,9740
925730,722,9740
925734,722,9740
925735,722,9740
925736,722,9740
925737,722,9740
925743,722,9740
925746,722,9740
925753,722,9740
925754,722,9740
925755,722,9740
925756,722,9740
925757,722,9740
925762,722,9740
925776,722,9740
925777,722,9740
925778,722,9740
925779,722,9740
925790,722,9740
925798,722,9740
925803,722,9740
925806,722,9740
925808,722,9740
925815,722,9740
925817,722,9740
925820,722,9740
925823,722,9740
925824,722,9740
925825,722,9740
925827,722,9740
925828,722,9740
925829,722,9740
925830,722,9740
925831,722,9740
925833,722,9740
925837,722,9740
925838,722,9740
925842,722,9740
925846,722,9740
925847,722,9740
925855,722,9740
925862,722,9740
925866,722,9740
925867,722,9740
925875,722,9740
925901,722,9740
925904,722,9740
925906,722,9740
925924,722,9740
925926,722,9740
925927,722,9740
925930,722,9740
925931,722,9740
925932,722,9740
925933,722,9740
925934,722,9740
925935,722,9740
925937,722,9740
925938,722,9740
925939,722,9740
925941,722,9740
925942,722,9740
925943,722,9740
925944,722,9740
925945,722,9740
925946,722,9740
925947,722,9740
925952,722,9740
925957,722,9740
925960,722,9740
925961,722,9740
925962,722,9740
925964,722,9740
925967,722,9740
925968,722,9740
925969,722,9740
925973,722,9740
925974,722,9740
925975,722,9740
925977,722,9740
925978,722,9740
925979,722,9740
925988,722,9740
408443,722,9748
408589,722,9748
408696,722,9748
408697,722,9748
408698,722,9748
408699,722,9748
415201,722,9748
415204,722,9748
415232,722,9748
415327,722,9748
415679,722,9748
415719,722,9748
415790,722,9748
415791,722,9748
415807,722,9748
415838,722,9748
510202,722,9748
510312,722,9748
510349,722,9748
510389,722,9748
510391,722,9748
510392,722,9748
510442,722,9748
510448,722,9748
510503,722,9748
510539,722,9748
510718,722,9748
510840,722,9748
510968,722,9748
650220,722,9748
650256,722,9748
650370,722,9748
650374,722,9748
650639,722,9748
707212,722,9748
707213,722,9748
707214,722,9748
707351,722,9748
707352,722,9748
707491,722,9748
707493,722,9748
707594,722,9748
707618,722,9748
707697,722,9748
707698,722,9748
707973,722,9748
831281,722,9748
831282,722,9748
831560,722,9748
925333,722,9748
925341,722,9748
925342,722,9748
925345,722,9748
925346,722,9748
925347,722,9748
408214,722,981E
408290,722,981E
408412,722,981E
408430,722,981E
408471,722,981E
408475,722,981E
408560,722,981E
408601,722,981E
408645,722,981E
408658,722,981E
408669,722,981E
408703,722,981E
408708,722,981E
408713,722,981E
408780,722,981E
408785,722,981E
408883,722,981E
415340,722,981E
415579,722,981E
415604,722,981E
415712,722,981E
415735,722,981E
415741,722,981E
415766,722,981E
415770,722,981E
415849,722,981E
415851,722,981E
415854,722,981E
415855,722,981E
415857,722,981E
415903,722,981E
415906,722,981E
415935,722,981E
415942,722,981E
415943,722,981E
415949,722,981E
415964,722,981E
415967,722,981E
415993,722,981E
415996,722,981E
510210,722,981E
510244,722,981E
510255,722,981E
510398,722,981E
510470,722,981E
510516,722,981E
510626,722,981E
510646,722,981E
510671,722,981E
510730,722,981E
510766,722,981E
510775,722,981E
510838,722,981E
510901,722,981E
510925,722,981E
510937,722,981E
510939,722,981E
628207,722,981E
628239,722,981E
628246,722,981E
628253,722,981E
628254,722,981E
650203,722,981E
650285,722,981E
650437,722,981E
650499,722,981E
650695,722,981E
650727,722,981E
650781,722,981E
669207,722,981E
669228,722,981E
669232,722,981E
669238,722,981E
669244,722,981E
669257,722,981E
707314,722,981E
707366,722,981E
707387,722,981E
707500,722,981E
707510,722,981E
707714,722,981E
707806,722,981E
707842,722,981E
707867,722,981E
707883,722,981E
707979,722,981E
925322,722,981E
925338,722,981E
925421,722,981E
925490,722,981E
925494,722,981E
925495,722,981E
530500,724,103G
530233,724,2308
530234,724,2308
530251,724,2308
530252,724,2308
530253,724,2308
530254,724,2308
530257,724,2308
530258,724,2308
530259,724,2308
530279,724,2308
530281,724,2308
530284,724,2308
530294,724,2308
530299,724,2308
530335,724,2308
530336,724,2308
530337,724,2308
530547,724,2308
530549,724,2308
530595,724,2308
530597,724,2308
530825,724,2308
530827,724,2308
530964,724,2308
530397,724,2311
530398,724,2311
530664,724,2311
530667,724,2311
530585,724,2313
530266,724,2321
530286,724,2321
530352,724,2321
530357,724,2321
530396,724,2321
530462,724,2339
530465,724,2339
530467,724,2339
530468,724,2339
530469,724,2339
530493,724,2339
530496,724,2339
530472,724,2342
530474,724,2342
530710,724,258E
530256,724,3402
530596,724,3402
530803,724,373F
530804,724,373F
530805,724,373F
530815,724,373F
530322,724,4129
530331,724,4129
530361,724,4129
530377,724,4129
530403,724,4129
530404,724,4129
530408,724,4129
530413,724,4129
530486,724,4129
530531,724,4129
530568,724,4129
530576,724,4129
530592,724,4129
530646,724,4129
530737,724,4129
530772,724,4129
530773,724,4129
530776,724,4129
530793,724,4129
530861,724,4129
530927,724,4129
530962,724,4129
530988,724,4129
530800,724,432F
530623,724,4420
530625,724,4420
530627,724,4420
530628,724,4420
530629,724,4420
530461,724,516C
530487,724,516C
530762,724,516C
530354,724,5562
530360,724,5562
530712,724,5562
530227,724,6006
530228,724,6006
530249,724,6006
530319,724,6006
530356,724,6006
530513,724,6006
530514,724,6006
530515,724,6006
530519,724,6006
530520,724,6006
530524,724,6006
530526,724,6006
530569,724,6006
530598,724,6006
530616,724,6006
530643,724,6006
530708,724,6006
530720,724,6006
530816,724,6006
530854,724,6006
530925,724,6006
530966,724,6006
530990,724,6006
530200,724,6010
530310,724,6010
530340,724,6010
530355,724,6010
530370,724,6010
530375,724,6010
530394,724,6010
530517,724,6010
530518,724,6010
530521,724,6010
530551,724,6010
530570,724,6010
530586,724,6010
530588,724,6010
530604,724,6010
530680,724,6010
530691,724,6010
530736,724,6010
530744,724,6010
530784,724,6010
530859,724,6010
530864,724,6010
530917,724,6010
530941,724,6010
530945,724,6010
530949,724,6010
530260,724,6261
530261,724,6261
530572,724,6261
530640,724,6261
530739,724,6261
530905,724,6261
530931,724,6261
530552,724,6529
530591,724,6529
530764,724,6529
530782,724,6529
530840,724,6529
530921,724,6529
530209,724,6664
530282,724,6664
530321,724,6664
530330,724,6664
530510,724,6664
530567,724,6664
530624,724,6664
530638,724,6664
530693,724,6664
530774,724,6664
530828,724,6664
916998,724,6664
530961,724,7128
530801,724,7145
530657,724,734E
530230,724,7379
530232,724,7379
530236,724,7379
530239,724,7379
530248,724,7379
530250,724,7379
530255,724,7379
530267,724,7379
530280,724,7379
530316,724,7379
530324,724,7379
530326,724,7379
530327,724,7379
530348,724,7379
530364,724,7379
530380,724,7379
530390,724,7379
530423,724,7379
530424,724,7379
530425,724,7379
530428,724,7379
530430,724,7379
530431,724,7379
530471,724,7379
530480,724,7379
530481,724,7379
530484,724,7379
530509,724,7379
530540,724,7379
530571,724,7379
530618,724,7379
530678,724,7379
530684,724,7379
530685,724,7379
530688,724,7379
530689,724,7379
530690,724,7379
530706,724,7379
530727,724,7379
530729,724,7379
530730,724,7379
530731,724,7379
530732,724,7379
530733,724,7379
530734,724,7379
530831,724,7379
530869,724,7379
530871,724,7379
530884,724,7379
530936,724,7379
530937,724,7379
530953,724,7379
530351,724,7421
530366,724,7421
530433,724,7453
530717,724,7453
530781,724,7453
530603,724,748D
530809,724,7610
530215,724,776C
530605,724,776C
530768,724,776C
530965,724,808C
530203,724,8322
530353,724,8826
530410,724,8826
530779,724,8826
530806,724,8826
530853,724,8826
530924,724,8826
530440,724,8886
530900,724,8886
530999,724,8886
530262,724,9262
530221,724,9740
530222,724,9740
530223,724,9740
530224,724,9740
530225,724,9740
530226,724,9740
530229,724,9740
530235,724,9740
530238,724,9740
530241,724,9740
530242,724,9740
530243,724,9740
530244,724,9740
530245,724,9740
530246,724,9740
530247,724,9740
530275,724,9740
530276,724,9740
530283,724,9740
530332,724,9740
530339,724,9740
530342,724,9740
530343,724,9740
530345,724,9740
530347,724,9740
530359,724,9740
530365,724,9740
530378,724,9740
530384,724,9740
530385,724,9740
530435,724,9740
530436,724,9740
530459,724,9740
530475,724,9740
530527,724,9740
530528,724,9740
530529,724,9740
530532,724,9740
530533,724,9740
530534,724,9740
530538,724,9740
530566,724,9740
530589,724,9740
530675,724,9740
530679,724,9740
530722,724,9740
530778,724,9740
530824,724,9740
