CODE,INTERSTATE,INTRASTATE,Rate
864378,0.00374,0.00374,
864379,0.02818,0.02818,
864380,0.00374,0.00374,
864381,0.00335,0.00335,
864382,0.00374,0.00374,
864384,0.00301,0.00301,
864385,0.00374,0.00374,
864386,0.0027,0.0027,
864387,0.00374,0.00374,
864388,0.01351,0.01351,
864389,0.00301,0.00301,
864390,0.0027,0.0027,
864391,0.02818,0.02818,
864392,0.00913,0.00913,
864393,0.04954,0.04954,
864394,0.00301,0.00301,
864395,0.00374,0.00374,
864396,0.00913,0.00913,
864397,0.00295,0.00295,
864398,0.00374,0.00374,
864399,0.00374,0.00374,
864400,0.01414,0.01414,
864401,0.00404,0.00404,
864402,0.00977,0.00977,
864403,0.00295,0.00295,
864404,0.00301,0.00301,
864405,0.00858,0.00858,
864406,0.00977,0.00977,
864407,0.00448,0.00448,
864408,0.01414,0.01414,
864409,0.00295,0.00295,
864410,0.0027,0.0027,
864412,0.01511,0.01511,
864413,0.0027,0.0027,
864414,0.00374,0.00374,
864415,0.00374,0.00374,
864416,0.01337,0.01337,
864417,0.00374,0.00374,
864418,0.00773,0.00773,
864419,0.00374,0.00374,
864420,0.00374,0.00374,
864421,0.00295,0.00295,
864422,0.00295,0.00295,
864423,0.00374,0.00374,
864424,0.01414,0.01414,
864425,0.0027,0.0027,
864426,0.00374,0.00374,
864427,0.00295,0.00295,
864429,0.00295,0.00295,
864430,0.00374,0.00374,
864431,0.00301,0.00301,
864433,0.00295,0.00295,
864434,0.00374,0.00374,
864435,0.0027,0.0027,
864436,0.00374,0.00374,
864437,0.00374,0.00374,
864438,0.00639,0.00639,
864439,0.00295,0.00295,
864441,0.00301,0.00301,
864442,0.00295,0.00295,
864443,0.02818,0.02818,
864444,0.0027,0.0027,
864445,0.01351,0.01351,
864446,0.02818,0.02818,
864447,0.02622,0.02622,
864449,0.0027,0.0027,
864450,0.0098,0.0098,
864451,0.0027,0.0027,
864452,0.00295,0.00295,
864454,0.00295,0.00295,
864455,0.00295,0.00295,
864456,0.01351,0.01351,
864457,0.01255,0.01255,
864458,0.00295,0.00295,
864459,0.02622,0.02622,
864460,0.0027,0.0027,
864461,0.02202,0.02202,
864462,0.00301,0.00301,
864463,0.00295,0.00295,
864464,0.01414,0.01414,
864465,0.02622,0.02622,
864466,0.00295,0.00295,
864467,0.00295,0.00295,
864468,0.01255,0.01255,
864469,0.00335,0.00335,
864470,0.0027,0.0027,
864471,0.0027,0.0027,
864472,0.01255,0.01255,
864473,0.01255,0.01255,
864474,0.00295,0.00295,
864475,0.01414,0.01414,
864476,0.02622,0.02622,
864477,0.00374,0.00374,
864478,0.01166,0.01166,
864480,0.01414,0.01414,
864481,0.00913,0.00913,
864482,0.00913,0.00913,
864483,0.00374,0.00374,
864484,0.0027,0.0027,
864485,0.01414,0.01414,
864486,0.00295,0.00295,
864487,0.00295,0.00295,
864488,0.00295,0.00295,
864489,0.00295,0.00295,
864490,0.00374,0.00374,
864491,0.00374,0.00374,
864492,0.01414,0.01414,
864493,0.0027,0.0027,
864494,0.00301,0.00301,
864497,0.00301,0.00301,
864498,0.00731,0.00731,
864501,0.00257,0.00257,
864502,0.00438,0.00438,
864503,0.00295,0.00295,
864504,0.00374,0.00374,
864505,0.0027,0.0027,
864506,0.00374,0.00374,
864507,0.00977,0.00977,
864508,0.00295,0.00295,
864509,0.00977,0.00977,
864510,0.00639,0.00639,
864512,0.00295,0.00295,
864513,0.00639,0.00639,
864515,0.00295,0.00295,
864516,0.00843,0.00843,
864517,0.00843,0.00843,
864518,0.00374,0.00374,
864520,0.00977,0.00977,
864521,0.0027,0.0027,
864522,0.00977,0.00977,
864523,0.0027,0.0027,
864524,0.0027,0.0027,
864525,0.0027,0.0027,
864527,0.00913,0.00913,
864528,0.01414,0.01414,
864529,0.00295,0.00295,
864530,0.00913,0.00913,
864534,0.0027,0.0027,
864538,0.00639,0.00639,
864539,0.00295,0.00295,
864540,0.00915,0.00915,
864541,0.01414,0.01414,
864542,0.00295,0.00295,
864543,0.01351,0.01351,
864545,0.02536,0.02536,
864546,0.00374,0.00374,
864547,0.00301,0.00301,
864548,0.00301,0.00301,
864550,0.00301,0.00301,
864551,0.0027,0.0027,
864552,0.00295,0.00295,
864553,0.00374,0.00374,
864554,0.00374,0.00374,
864556,0.00374,0.00374,
864557,0.00301,0.00301,
864558,0.0027,0.0027,
864559,0.00404,0.00404,
864560,0.00295,0.00295,
864561,0.00374,0.00374,
864562,0.00295,0.00295,
864567,0.0027,0.0027,
864568,0.00682,0.00682,
864569,0.00438,0.00438,
864570,0.00301,0.00301,
864571,0.00518,0.00518,
864573,0.00295,0.00295,
864574,0.00295,0.00295,
864575,0.03843,0.03843,
864576,0.00295,0.00295,
864577,0.00295,0.00295,
864578,0.00295,0.00295,
864579,0.00295,0.00295,
864580,0.00295,0.00295,
864582,0.00295,0.00295,
864583,0.00295,0.00295,
864585,0.00295,0.00295,
864587,0.00295,0.00295,
864590,0.00374,0.00374,
864591,0.00295,0.00295,
864592,0.00295,0.00295,
864593,0.00301,0.00301,
864594,0.00295,0.00295,
864595,0.00295,0.00295,
864596,0.00295,0.00295,
864597,0.00295,0.00295,
864598,0.00295,0.00295,
864599,0.00295,0.00295,
864601,0.00913,0.00913,
864602,0.00374,0.00374,
864603,0.00977,0.00977,
864605,0.00295,0.00295,
864606,0.00374,0.00374,
864607,0.00921,0.00921,
864608,0.00374,0.00374,
864609,0.00295,0.00295,
864610,0.00295,0.00295,
864612,0.00374,0.00374,
864613,0.00639,0.00639,
864614,0.00374,0.00374,
864615,0.00301,0.00301,
864616,0.00374,0.00374,
864617,0.00374,0.00374,
864618,0.00639,0.00639,
864619,0.00374,0.00374,
864620,0.0027,0.0027,
864621,0.00404,0.00404,
864622,0.00913,0.00913,
864623,0.01414,0.01414,
864624,0.00295,0.00295,
864625,0.00262,0.00262,
864626,0.0259,0.0259,
864627,0.00295,0.00295,
864630,0.00374,0.00374,
864631,0.00335,0.00335,
864633,0.00913,0.00913,
864634,0.00301,0.00301,
864637,0.01414,0.01414,
864638,0.00295,0.00295,
864639,0.00295,0.00295,
864640,0.00639,0.00639,
864641,0.00639,0.00639,
864642,0.00639,0.00639,
864643,0.00639,0.00639,
864644,0.00913,0.00913,
864645,0.01414,0.01414,
864646,0.00295,0.00295,
864647,0.00295,0.00295,
864648,0.01414,0.01414,
864649,0.00913,0.00913,
864650,0.00301,0.00301,
864651,0.00518,0.00518,
864653,0.00295,0.00295,
864654,0.00295,0.00295,
864655,0.00913,0.00913,
864656,0.00295,0.00295,
864657,0.00915,0.00915,
864659,0.00335,0.00335,
864660,0.00913,0.00913,
864661,0.00913,0.00913,
864662,0.00913,0.00913,
864663,0.00913,0.00913,
864670,0.00374,0.00374,
864671,0.00915,0.00915,
864672,0.00913,0.00913,
864673,0.01414,0.01414,
864674,0.00295,0.00295,
864675,0.00295,0.00295,
864676,0.00295,0.00295,
864677,0.03843,0.03843,
864678,0.00913,0.00913,
864679,0.00913,0.00913,
864680,0.00374,0.00374,
864681,0.04954,0.04954,
864682,0.03843,0.03843,
864683,0.03843,0.03843,
864684,0.00301,0.00301,
864688,0.00913,0.00913,
864689,0.00913,0.00913,
864697,0.00295,0.00295,
864698,0.01414,0.01414,
864699,0.00913,0.00913,
864703,0.02202,0.02202,
864704,0.01166,0.01166,
864706,0.00374,0.00374,
864707,0.00262,0.00262,
864708,0.00639,0.00639,
864710,0.00374,0.00374,
864712,0.00518,0.00518,
864714,0.01007,0.01007,
864715,0.00977,0.00977,
864716,0.00295,0.00295,
864717,0.00695,0.00695,
864718,0.00295,0.00295,
864719,0.00639,0.00639,
864721,0.00913,0.00913,
864722,0.00913,0.00913,
864723,0.00374,0.00374,
864724,0.00913,0.00913,
864725,0.00913,0.00913,
864729,0.00915,0.00915,
864735,0.00518,0.00518,
864746,0.01351,0.01351,
864751,0.00695,0.00695,
864752,0.00695,0.00695,
864756,0.01414,0.01414,
864757,0.01414,0.01414,
864760,0.00374,0.00374,
864761,0.00639,0.00639,
864762,0.00639,0.00639,
864764,0.00374,0.00374,
864766,0.00639,0.00639,
864770,0.01337,0.01337,
864774,0.00518,0.00518,
864777,0.0259,0.0259,
864784,0.0027,0.0027,
864787,0.00404,0.00404,
864797,0.00295,0.00295,
864801,0.00295,0.00295,
864802,0.00295,0.00295,
864803,0.00639,0.00639,
864804,0.00374,0.00374,
864805,0.0027,0.0027,
864809,0.0027,0.0027,
864810,0.00639,0.00639,
864812,0.00301,0.00301,
864814,0.00295,0.00295,
864819,0.04954,0.04954,
864827,0.0027,0.0027,
864828,0.00374,0.00374,
864832,0.00843,0.00843,
864833,0.00295,0.00295,
864834,0.00295,0.00295,
864835,0.01414,0.01414,
864836,0.00295,0.00295,
864838,0.00301,0.00301,
864839,0.00295,0.00295,
864840,0.01414,0.01414,
864841,0.00639,0.00639,
864843,0.00295,0.00295,
864844,0.0027,0.0027,
864845,0.00295,0.00295,
864846,0.01414,0.01414,
864847,0.00295,0.00295,
864848,0.00295,0.00295,
864849,0.01414,0.01414,
864850,0.00295,0.00295,
864852,0.00773,0.00773,
864855,0.00295,0.00295,
864858,0.00295,0.00295,
864859,0.00295,0.00295,
864861,0.03843,0.03843,
864862,0.00295,0.00295,
864868,0.00295,0.00295,
864869,0.01414,0.01414,
864871,0.00374,0.00374,
864872,0.0027,0.0027,
864873,0.00295,0.00295,
864876,0.03843,0.03843,
864877,0.00295,0.00295,
864878,0.00295,0.00295,
864879,0.00295,0.00295,
864880,0.0027,0.0027,
864881,0.00639,0.00639,
864882,0.00295,0.00295,
864884,0.00374,0.00374,
864885,0.00295,0.00295,
864886,0.00295,0.00295,
864888,0.00295,0.00295,
864889,0.00843,0.00843,
864895,0.00295,0.00295,
864896,0.01414,0.01414,
864897,0.01414,0.01414,
864898,0.00295,0.00295,
864901,0.00301,0.00301,
864902,0.00295,0.00295,
864903,0.00301,0.00301,
864904,0.01414,0.01414,
864905,0.00301,0.00301,
864906,0.00301,0.00301,
864907,0.00301,0.00301,
864908,0.00301,0.00301,
864909,0.00374,0.00374,
864910,0.00301,0.00301,
864915,0.00374,0.00374,
864916,0.00639,0.00639,
864918,0.00374,0.00374,
864919,0.0027,0.0027,
864921,0.00301,0.00301,
864923,0.00374,0.00374,
864932,0.00301,0.00301,
864933,0.00301,0.00301,
864934,0.00374,0.00374,
864936,0.00295,0.00295,
864938,0.00295,0.00295,
864939,0.01414,0.01414,
864940,0.00374,0.00374,
864941,0.01351,0.01351,
864942,0.01351,0.01351,
864943,0.01351,0.01351,
864944,0.00295,0.00295,
864945,0.01414,0.01414,
864946,0.01414,0.01414,
864947,0.00295,0.00295,
864948,0.00295,0.00295,
864949,0.00295,0.00295,
864952,0.00374,0.00374,
864953,0.01351,0.01351,
864958,0.00301,0.00301,
864962,0.00933,0.00933,
864963,0.00933,0.00933,
864964,0.00295,0.00295,
864965,0.01414,0.01414,
864967,0.00933,0.00933,
864968,0.00295,0.00295,
864969,0.03843,0.03843,
864970,0.00639,0.00639,
864971,0.00915,0.00915,
864972,0.00295,0.00295,
864973,0.00295,0.00295,
864975,0.00295,0.00295,
864977,0.00295,0.00295,
864978,0.00374,0.00374,
864979,0.00374,0.00374,
864980,0.00301,0.00301,
864981,0.00301,0.00301,
864982,0.00374,0.00374,
864983,0.02622,0.02622,
864984,0.02622,0.02622,
864985,0.00295,0.00295,
864986,0.0027,0.0027,
864987,0.00295,0.00295,
864989,0.00295,0.00295,
864990,0.00404,0.00404,
864991,0.00639,0.00639,
864992,0.00374,0.00374,
864993,0.00374,0.00374,
864994,0.01351,0.01351,
864995,0.01351,0.01351,
864996,0.0027,0.0027,
864998,0.01351,0.01351,
864999,0.00628,0.00628,
865200,0.00284,0.00284,
865201,0.0022,0.0022,
865202,0.0022,0.0022,
865203,0.00257,0.00257,
865206,0.0022,0.0022,
865207,0.00257,0.00257,
865208,0.00284,0.00284,
865209,0.0022,0.0022,
865210,0.00257,0.00257,
865212,0.00295,0.00295,
865213,0.00295,0.00295,
865214,0.0022,0.0022,
865215,0.00295,0.00295,
865216,0.02113,0.02113,
865217,0.00295,0.00295,
865218,0.02145,0.02145,
865219,0.00295,0.00295,
865220,0.00295,0.00295,
865221,0.00257,0.00257,
865222,0.00257,0.00257,
865223,0.0022,0.0022,
865224,0.02113,0.02113,
865225,0.01555,0.01555,
865226,0.00295,0.00295,
865227,0.00257,0.00257,
865228,0.00257,0.00257,
865229,0.00611,0.00611,
865230,0.0022,0.0022,
865231,0.01555,0.01555,
865232,0.00335,0.00335,
865233,0.01082,0.01082,
865234,0.00262,0.00262,
865235,0.00257,0.00257,
865236,0.00478,0.00478,
865237,0.00257,0.00257,
865238,0.01656,0.01656,
865240,0.00284,0.00284,
865241,0.01065,0.01065,
865242,0.0022,0.0022,
865243,0.00284,0.00284,
865244,0.00335,0.00335,
865245,0.00611,0.00611,
865246,0.01366,0.01366,
865247,0.0147,0.0147,
865248,0.01065,0.01065,
865249,0.00644,0.00644,
865250,0.00257,0.00257,
865251,0.01555,0.01555,
865253,0.00262,0.00262,
865254,0.02113,0.02113,
865255,0.02113,0.02113,
865256,0.02113,0.02113,
865257,0.02113,0.02113,
865258,0.02113,0.02113,
865259,0.01555,0.01555,
865262,0.01555,0.01555,
865263,0.00959,0.00959,
865264,0.01555,0.01555,
865266,0.00257,0.00257,
865268,0.01366,0.01366,
865269,0.01366,0.01366,
865270,0.01555,0.01555,
865271,0.01555,0.01555,
865272,0.00611,0.00611,
865273,0.01555,0.01555,
865274,0.0022,0.0022,
865275,0.00512,0.00512,
865276,0.01555,0.01555,
865277,0.01555,0.01555,
865278,0.01053,0.01053,
865279,0.00257,0.00257,
865280,0.00333,0.00333,
865281,0.00295,0.00295,
865282,0.00284,0.00284,
865283,0.00335,0.00335,
865285,0.01555,0.01555,
865286,0.01555,0.01555,
865287,0.00335,0.00335,
865288,0.01555,0.01555,
865289,0.00257,0.00257,
865291,0.01065,0.01065,
865292,0.01065,0.01065,
865293,0.01065,0.01065,
865294,0.01065,0.01065,
865295,0.01366,0.01366,
865296,0.00257,0.00257,
865297,0.00333,0.00333,
865298,0.01366,0.01366,
865299,0.00335,0.00335,
865300,0.00284,0.00284,
865301,0.00257,0.00257,
865302,0.01082,0.01082,
865304,0.00257,0.00257,
865305,0.00295,0.00295,
865306,0.00257,0.00257,
865307,0.00335,0.00335,
865308,0.0022,0.0022,
865309,0.00257,0.00257,
865310,0.00257,0.00257,
865312,0.00611,0.00611,
865313,0.01112,0.01112,
865314,0.00257,0.00257,
865315,0.00284,0.00284,
865316,0.00295,0.00295,
865317,0.01082,0.01082,
865318,0.00257,0.00257,
865320,0.00257,0.00257,
865321,0.00284,0.00284,
865322,0.0022,0.0022,
865323,0.0022,0.0022,
865325,0.00611,0.00611,
865329,0.00295,0.00295,
865330,0.00295,0.00295,
865331,0.00295,0.00295,
865332,0.00698,0.00698,
865333,0.00512,0.00512,
865335,0.0022,0.0022,
865336,0.00295,0.00295,
865337,0.00257,0.00257,
865339,0.00333,0.00333,
865340,0.00257,0.00257,
865342,0.01555,0.01555,
865344,0.00262,0.00262,
865345,0.01082,0.01082,
865347,0.00335,0.00335,
865351,0.00512,0.00512,
865352,0.00257,0.00257,
865354,0.00295,0.00295,
865356,0.00257,0.00257,
865357,0.00827,0.00827,
865358,0.00257,0.00257,
865359,0.00257,0.00257,
865360,0.0022,0.0022,
865361,0.00257,0.00257,
865362,0.03787,0.03787,
865363,0.02113,0.02113,
865365,0.01366,0.01366,
865366,0.00333,0.00333,
865368,0.0022,0.0022,
865373,0.00295,0.00295,
865374,0.00295,0.00295,
865375,0.00262,0.00262,
865376,0.00295,0.00295,
865377,0.01555,0.01555,
865379,0.00295,0.00295,
865380,0.00295,0.00295,
865381,0.00959,0.00959,
865382,0.0022,0.0022,
865383,0.00333,0.00333,
865384,0.00284,0.00284,
865385,0.00284,0.00284,
865386,0.00284,0.00284,
865387,0.0022,0.0022,
865388,0.00284,0.00284,
865389,0.00284,0.00284,
865392,0.00709,0.00709,
865394,0.02113,0.02113,
865395,0.01555,0.01555,
865397,0.00295,0.00295,
865399,0.00257,0.00257,
865401,0.02635,0.02635,
865402,0.00257,0.00257,
865403,0.00295,0.00295,
865405,0.00284,0.00284,
865406,0.00284,0.00284,
865407,0.00611,0.00611,
865408,0.00295,0.00295,
865409,0.00335,0.00335,
865410,0.00257,0.00257,
865412,0.01082,0.01082,
865413,0.00478,0.00478,
865414,0.00257,0.00257,
865415,0.00404,0.00404,
865417,0.00257,0.00257,
865419,0.02635,0.02635,
865425,0.00295,0.00295,
865426,0.00295,0.00295,
865428,0.00295,0.00295,
865429,0.00295,0.00295,
865430,0.00295,0.00295,
865435,0.00295,0.00295,
865436,0.00295,0.00295,
865437,0.00709,0.00709,
865438,0.0022,0.0022,
865441,0.00284,0.00284,
865444,0.0259,0.0259,
865446,0.00295,0.00295,
865448,0.00295,0.00295,
865450,0.00295,0.00295,
865453,0.00295,0.00295,
865454,0.00257,0.00257,
865455,0.00257,0.00257,
865456,0.0022,0.0022,
865457,0.00295,0.00295,
865458,0.00295,0.00295,
865463,0.00295,0.00295,
865465,0.01366,0.01366,
865466,0.00257,0.00257,
865470,0.00295,0.00295,
865471,0.00295,0.00295,
865474,0.00295,0.00295,
865475,0.00295,0.00295,
865481,0.00295,0.00295,
865482,0.00295,0.00295,
865483,0.00295,0.00295,
865484,0.00295,0.00295,
865494,0.00295,0.00295,
865497,0.03787,0.03787,
865498,0.02635,0.02635,
865504,0.00257,0.00257,
865509,0.00295,0.00295,
865512,0.01555,0.01555,
865518,0.00333,0.00333,
865521,0.00295,0.00295,
865522,0.00295,0.00295,
865523,0.00295,0.00295,
865524,0.00295,0.00295,
865525,0.00295,0.00295,
865531,0.00295,0.00295,
865535,0.00333,0.00333,
865539,0.00295,0.00295,
865540,0.00295,0.00295,
865541,0.00295,0.00295,
865544,0.00295,0.00295,
865545,0.00295,0.00295,
865546,0.00295,0.00295,
865548,0.0022,0.0022,
865549,0.00295,0.00295,
865551,0.01555,0.01555,
865556,0.02113,0.02113,
865558,0.00295,0.00295,
865560,0.00295,0.00295,
865564,0.00295,0.00295,
865566,0.00726,0.00726,
865567,0.00257,0.00257,
865573,0.00295,0.00295,
865574,0.01065,0.01065,
865576,0.01065,0.01065,
865577,0.00295,0.00295,
865579,0.00295,0.00295,
865582,0.00295,0.00295,
865583,0.00295,0.00295,
865584,0.00295,0.00295,
865585,0.00257,0.00257,
865588,0.00295,0.00295,
865590,0.00295,0.00295,
865591,0.0022,0.0022,
865594,0.00295,0.00295,
865595,0.00295,0.00295,
865597,0.00257,0.00257,
865599,0.00257,0.00257,
865602,0.00295,0.00295,
865603,0.00257,0.00257,
865604,0.0022,0.0022,
865607,0.0022,0.0022,
865609,0.00295,0.00295,
865617,0.00257,0.00257,
865621,0.0022,0.0022,
865622,0.0022,0.0022,
865630,0.00611,0.00611,
865631,0.00295,0.00295,
865632,0.00295,0.00295,
865633,0.00295,0.00295,
865635,0.01366,0.01366,
865637,0.00295,0.00295,
865640,0.02113,0.02113,
865643,0.02113,0.02113,
865647,0.00295,0.00295,
865654,0.02113,0.02113,
865656,0.00295,0.00295,
865657,0.01366,0.01366,
865658,0.01366,0.01366,
865659,0.02113,0.02113,
865660,0.02113,0.02113,
865661,0.02113,0.02113,
865670,0.00295,0.00295,
865671,0.02145,0.02145,
865672,0.02145,0.02145,
865673,0.00295,0.00295,
865674,0.00295,0.00295,
865675,0.02145,0.02145,
865679,0.02113,0.02113,
865680,0.02113,0.02113,
865681,0.00295,0.00295,
865684,0.00611,0.00611,
865685,0.00611,0.00611,
865686,0.00295,0.00295,
865687,0.00295,0.00295,
865688,0.00295,0.00295,
865689,0.00295,0.00295,
865690,0.00295,0.00295,
865691,0.00295,0.00295,
865692,0.00295,0.00295,
865693,0.00295,0.00295,
865694,0.00295,0.00295,
865696,0.00257,0.00257,
865701,0.00257,0.00257,
865705,0.02113,0.02113,
865712,0.00257,0.00257,
865717,0.00295,0.00295,
865719,0.00257,0.00257,
865724,0.0022,0.0022,
865730,0.00611,0.00611,
865738,0.00709,0.00709,
865740,0.00284,0.00284,
865742,0.0022,0.0022,
865745,0.00709,0.00709,
865748,0.0022,0.0022,
865749,0.00257,0.00257,
865755,0.00284,0.00284,
865761,0.00611,0.00611,
865765,0.0022,0.0022,
865766,0.00295,0.00295,
865767,0.03787,0.03787,
865769,0.00295,0.00295,
865771,0.00257,0.00257,
865773,0.00295,0.00295,
865774,0.00295,0.00295,
865776,0.00257,0.00257,
865777,0.02145,0.02145,
865789,0.0022,0.0022,
865801,0.00827,0.00827,
865803,0.00257,0.00257,
865804,0.00257,0.00257,
865805,0.00257,0.00257,
865806,0.00257,0.00257,
865809,0.00257,0.00257,
865813,0.00709,0.00709,
865816,0.00257,0.00257,
865818,0.00257,0.00257,
865824,0.00333,0.00333,
865828,0.03787,0.03787,
865835,0.00295,0.00295,
865850,0.00257,0.00257,
865851,0.0022,0.0022,
865856,0.00295,0.00295,
865859,0.03787,0.03787,
865862,0.00709,0.00709,
865868,0.00709,0.00709,
865873,0.00257,0.00257,
865882,0.00295,0.00295,
865888,0.00644,0.00644,
865896,0.00611,0.00611,
865898,0.0022,0.0022,
865904,0.00257,0.00257,
865905,0.00257,0.00257,
865908,0.00295,0.00295,
865909,0.00295,0.00295,
865914,0.00929,0.00929,
865916,0.00257,0.00257,
865918,0.00368,0.00368,
865919,0.0022,0.0022,
865922,0.00929,0.00929,
865924,0.0022,0.0022,
865925,0.00929,0.00929,
865927,0.00295,0.00295,
865932,0.00295,0.00295,
865933,0.00295,0.00295,
865934,0.00709,0.00709,
865935,0.00611,0.00611,
865936,0.00257,0.00257,
865938,0.03787,0.03787,
865940,0.00709,0.00709,
865945,0.03787,0.03787,
865946,0.01555,0.01555,
865947,0.03787,0.03787,
865951,0.02635,0.02635,
865963,0.01656,0.01656,
865964,0.0022,0.0022,
865966,0.02145,0.02145,
865970,0.00295,0.00295,
865971,0.00295,0.00295,
865973,0.00257,0.00257,
865974,0.00295,0.00295,
865977,0.00295,0.00295,
865978,0.00611,0.00611,
865980,0.00295,0.00295,
865981,0.00295,0.00295,
865982,0.00295,0.00295,
865983,0.00295,0.00295,
865984,0.00295,0.00295,
865985,0.00295,0.00295,
865986,0.00295,0.00295,
865988,0.00295,0.00295,
865992,0.00295,0.00295,
865993,0.00295,0.00295,
865995,0.00295,0.00295,
865996,0.00257,0.00257,
867206,0.02008,0.02008,
867222,0.02008,0.02008,
867223,0.02008,0.02008,
867252,0.02008,0.02008,
867266,0.02008,0.02008,
867292,0.02008,0.02008,
867322,0.02008,0.02008,
867323,0.02008,0.02008,
867324,0.02008,0.02008,
867325,0.02008,0.02008,
867332,0.02008,0.02008,
867333,0.02008,0.02008,
867334,0.02008,0.02008,
867335,0.02008,0.02008,
867336,0.02008,0.02008,
867337,0.02008,0.02008,
867360,0.02008,0.02008,
867364,0.02008,0.02008,
867365,0.02008,0.02008,
867370,0.02008,0.02008,
867371,0.02008,0.02008,
867373,0.02008,0.02008,
867374,0.02008,0.02008,
867375,0.02008,0.02008,
867376,0.02008,0.02008,
867377,0.02008,0.02008,
867383,0.02008,0.02008,
867384,0.02008,0.02008,
867385,0.02008,0.02008,
867390,0.02008,0.02008,
867392,0.02008,0.02008,
867393,0.02008,0.02008,
867394,0.02008,0.02008,
867396,0.02008,0.02008,
867399,0.02008,0.02008,
867436,0.02008,0.02008,
867439,0.02008,0.02008,
867444,0.02008,0.02008,
867445,0.02008,0.02008,
867446,0.02008,0.02008,
867447,0.02008,0.02008,
867455,0.02008,0.02008,
867456,0.02008,0.02008,
867457,0.02008,0.02008,
867462,0.02008,0.02008,
867465,0.02008,0.02008,
867473,0.02008,0.02008,
867490,0.02008,0.02008,
867491,0.02008,0.02008,
867492,0.02008,0.02008,
867493,0.02008,0.02008,
867494,0.02008,0.02008,
867495,0.02008,0.02008,
867496,0.02008,0.02008,
867536,0.02008,0.02008,
867537,0.02008,0.02008,
867561,0.02008,0.02008,
867573,0.02008,0.02008,
867580,0.02008,0.02008,
867581,0.02008,0.02008,
867587,0.02008,0.02008,
867588,0.02008,0.02008,
867589,0.02008,0.02008,
867598,0.02008,0.02008,
867602,0.02008,0.02008,
867620,0.02008,0.02008,
867621,0.02008,0.02008,
867632,0.02008,0.02008,
867633,0.02008,0.02008,
867634,0.02008,0.02008,
867645,0.02008,0.02008,
867660,0.02008,0.02008,
867667,0.02008,0.02008,
867668,0.02008,0.02008,
867669,0.02008,0.02008,
867675,0.02008,0.02008,
867676,0.02008,0.02008,
867678,0.02008,0.02008,
867688,0.02008,0.02008,
867689,0.02008,0.02008,
867690,0.02008,0.02008,
867695,0.02008,0.02008,
867699,0.02008,0.02008,
